X,Y,OBJECTID,Bridge_Department_Number,Bridge_Name,Bridge_Identification_Number__B,Highway_Agency_District,Town,Latitude,Longitude,Feature_Intersected,Facility_Carried,Structure_Material,Structure_Type,Year_Built,Year_Reconstructed,Type_of_Service,Structure_Length,Bridge_Owner,Structurally_Deficient,BridgeInspectionDate,Posted,Structure_Category,GlobalID,created_user,created_date,last_edited_user,last_edited_date
-72.583332092178537,42.383617626628286,2882,H01001,,12K,02,Hadley,42.383609,-72.583331,WATER MILL RIVER,ST 47 RIVER DRIVE,Concrete,Culvert (includes frame culverts),1937,0,Highway-pedestrian,9.8,DOT,NO,2015-12-03 00:00:00,Open,Bridge (NBI),{0BF22BE6-F3D5-49D8-A62A-A32BB458C4E4},,,,
-72.098191942361396,42.535323644710239,2883,P09002,,163,02,Phillipston,42.53531497,-72.098191,WATER BURNSHIRT RIVER,ST101 QUEEN LK RD,Steel,Stringer/Multi-beam or Girder,1939,0,Highway,10.7,MUN,NO,2016-09-06 00:00:00,Open,Bridge (NBI),{E0819F4D-F5B9-4936-A26E-20FCBB9273B7},,,,
-72.173075974620531,42.671203139681033,2884,R12002,,164,02,Royalston,42.67119444,-72.173075,WATER LAWRENCE BROOK,ST 68 S ROYLSTN RD,Steel,Stringer/Multi-beam or Girder,1940,0,Highway,14.2,MUN,NO,2017-01-26 00:00:00,Open,Bridge (NBI),{E97CCBE4-1A7F-41D6-B590-AFA96CAFB854},,,,
-72.20056798386301,42.649794663367892,2885,R12007,,165,02,Royalston,42.64978597,-72.200567,WATER LAWRENCE BROOK,HWY   ATHOL RD,Concrete,Arch - Deck,1930,0,Highway,8.8,MUN,NO,2016-08-05 00:00:00,Open,Bridge (NBI),{8E908F85-AF6C-44E4-93D8-FEA38F308089},,,,
-72.115142623662351,42.682961477286895,2886,R12013,,167,02,Royalston,42.68295278,-72.11514167,WATER PRIEST BROOK,HWY   WINCHNDON RD,Steel,Stringer/Multi-beam or Girder,1937,0,Highway,10.2,MUN,NO,2017-01-30 00:00:00,Open,Bridge (NBI),{DF232123-519A-4A48-8257-001F4212AE86},,,,
-71.053209561889119,42.378583648472059,2887,B16017,TOBIN BRIDGE,4WU,06,Boston,42.37857497,-71.05320897,US  1 NB/BOS LOWR B11-32,US  1 SB/BS U11-32,Steel,Girder and Floorbeam System,1950,0,Highway,631.6,DOT,NO,2015-09-02 00:00:00,Open,Bridge (NBI),{7325EB94-D5CD-4758-BD5E-96ADAD6AD4F8},,,,
-71.054292591048551,42.377426649186809,2888,B16017,TOBIN BRIDGE,4WV,06,Boston,42.37741797,-71.054292,HWY   CHRLTWN LOCAL STS,US  1 NB/ LO DECK,Steel,Girder and Floorbeam System,1950,0,Highway,576.7,DOT,NO,2015-09-01 00:00:00,Open,Bridge (NBI),{ED466849-44AA-4BF0-842D-1B5FA618C70F},,,,
-71.051718561717863,42.380184649210648,2889,B16017,TOBIN BRIDGE,4WW,06,Boston,42.38017597,-71.05171797,HWY   CHELSEA STREET,US  1 NB/L MYSTC L,Steel,Truss - Thru,1950,0,Highway,133.8,DOT,NO,2015-09-10 00:00:00,Open,Bridge (NBI),{A72F4B33-08D5-4BBD-B3A0-7172F93634D9},,,,
-71.051718561717863,42.380184649210648,2890,B16017,TOBIN BRIDGE,4WX,06,Boston,42.38017597,-71.05171797,US  1 NB/LIT MYSTIC LOWR,US  1 SB/L MYSTC U,Steel,Truss - Thru,1950,0,Highway,133.8,DOT,NO,2015-09-10 00:00:00,Open,Bridge (NBI),{2BA85E14-E63A-4C78-A915-66B668E2AC41},,,,
-71.041742559405577,42.390066679396632,2891,B16017,TOBIN BRIDGE,4WY,06,Boston,42.390058,-71.04174197,HWY   CHELSEA LOCAL STRE,US  1 NB/LOW DECK,Steel,Girder and Floorbeam System,1950,0,Highway,862.3,DOT,YES,2015-11-11 00:00:00,Open,Bridge (NBI),{F501AE3D-7D2C-4D19-9958-D786DA49BF46},,,,
-72.443806599032399,42.339703067762159,2892,B05010,Town #7,5KQ,02,Belchertown,42.33969444,-72.44380556,WATER SCARBORO BROOK,HWY   GULF RD,Steel,Culvert (includes frame culverts),1960,0,Highway,3.4,MUN,NO,2016-06-16 00:00:00,Open,Short Span Bridge,{B84B3DB8-F023-43EE-AD36-6A1C624C982A},,,,
-72.460953047221722,42.3198125919142,2893,B05028,,5KR,02,Belchertown,42.31980397,-72.460952,WATER HOP BROOK,HWY   WARRN WRT RD,Steel,Culvert (includes frame culverts),1938,0,Highway,5.5,MUN,NO,2005-06-30 00:00:00,Open,Short Span Bridge,{68180A21-1B1C-4F09-8BD7-16029CF4D643},,,,
-72.462849021135881,42.328799620328716,2894,B05030,,5KT,02,Belchertown,42.328791,-72.46284797,WATER BROOK,HWY   WARRN WRT ST,Concrete,Culvert (includes frame culverts),1938,0,Highway,2.4,MUN,NO,2002-01-31 00:00:00,Open,Culvert,{408B1B98-3740-4765-B23D-CB1BF9119177},,,,
-72.397061992840463,42.232391577076029,2895,B05032,,5KU,02,Belchertown,42.23238297,-72.39706097,WATER BROAD BROOK,HWY   BARDWELL ST,Concrete,Slab,1955,0,Highway,5.3,MUN,UNKNOWN,NO CURRENT INSPECTION,Open,Short Span Bridge,{51F89C98-8859-4A2E-80A8-A13E93B14067},,,,
-72.400973249554369,42.32992529029336,2896,B05033,,5KV,02,Belchertown,42.32991667,-72.40097222,WATER JABISH BROOK,HWY   KIMBALL ST,Concrete,Slab,1955,0,Highway,4.3,MUN,UNKNOWN,NO CURRENT INSPECTION,Open,Short Span Bridge,{10973661-19ED-4031-8AD2-E858050BE894},,,,
-72.754518141593579,42.305654606518793,2897,W27029,,AM8,02,Westhampton,42.305646,-72.754517,WATER N BR MANHAN RIVER,HWY   STAGE RD EXT,Concrete,Frame (except frame culverts),1996,0,Highway,11.7,MUN,NO,2016-11-25 00:00:00,Open,Bridge (NBI),{73E4608A-1EAC-4FCA-986C-CA77115AF27F},,,,
-70.742362475939316,42.161121645409921,2898,M07002,SGT MICHAEL JASON KELLEY,AMB,05,Marshfield,42.161113,-70.742362,WATER NORTH RIVER,ST  3 A/MAIN ST,Steel continuous,Stringer/Multi-beam or Girder,2001,0,Highway-pedestrian,169,DOT,NO,2016-04-27 00:00:00,Open,Bridge (NBI),{175DBCF1-9BC5-437A-A22F-8E0A2633CFAB},,,,
-72.044697730740026,42.083969589011858,2899,S21010,,AMA,03,Southbridge,42.083961,-72.04469683,WATER MCKINSTRY BROOK,HWY   PLEASANT ST,Prestressed concrete,Box Beam or Girders - Single or Spread,2002,0,Highway-pedestrian,19.4,MUN,NO,2015-07-09 00:00:00,Open,Bridge (NBI),{084EF0BD-5D38-4A2D-AB62-F7893EC97C42},,,,
-72.100820382228818,42.431169763933475,2900,B02001,,15E,02,Barre,42.43116111,-72.10081944,WATER PRINCE RIVER,HWY   SCHOOL ST,Concrete,Slab,1935,0,Highway-pedestrian,7.1,MUN,NO,2017-01-30 00:00:00,Open,Bridge (NBI),{F600D497-1511-4C77-8467-EEED10751D8E},,,,
-72.040120361247915,42.437436433943432,2901,B02017,,15F,02,Barre,42.43742778,-72.04011944,WATER CANESTO BROOK,ST 62 HUBBARDSTN,Steel,Stringer/Multi-beam or Girder,1933,0,Highway,10.6,MUN,YES,2017-01-27 00:00:00,Open,Bridge (NBI),{CFC165DE-E82D-40D1-A059-88E79533C2F0},,,,
-72.359362118701,42.209758602111798,2902,B05029,,5TC,02,Belchertown,42.20975,-72.35936111,WATER BROOK,HWY   RIVER ST,Steel,Culvert (includes frame culverts),1960,0,Highway,0.9,MUN,UNKNOWN,NO CURRENT INSPECTION,Open,Culvert,{518CBBD7-D7AE-435A-8663-684346B1A201},,,,
-72.431667700541496,42.235008604748742,2903,B05031,,5TD,02,Belchertown,42.235,-72.43166667,WATER BR ROARING BROOK,HWY   GREEN AVE,Steel,Culvert (includes frame culverts),1950,0,Highway,1.8,MUN,UNKNOWN,NO CURRENT INSPECTION,Open,Culvert,{87C4A145-0D55-4EAB-B8BD-89F1398CFC42},,,,
-72.413639922463474,42.353425293745673,2904,B05011,,5TE,02,Belchertown,42.35341667,-72.41363889,WATER KNIGHTS POND,HWY   GOLD ST,Steel,Culvert (includes frame culverts),1960,0,Highway,2.1,MUN,UNKNOWN,NO CURRENT INSPECTION,Open,Culvert,{CC2618B4-0B7A-4987-AE29-C57E801FEB3F},,,,
-72.571667764167003,42.536675323128115,2905,D06035,,5TF,02,Deerfield,42.53666667,-72.57166667,WATER POLE SWAMP BROOK,HWY   PINE NOOK RD,Steel,Culvert (includes frame culverts),1950,0,Highway,2.4,MUN,UNKNOWN,NO CURRENT INSPECTION,,Culvert,{C1E58CFF-5216-4C02-926E-8411FCCF322A},,,,
-72.513806603920344,42.06623079162302,2906,E03002,,5TG,02,East Longmeadow,42.06622222,-72.51380556,WATER PECOUSIC BROOK,ST 83 N MAIN ST,Concrete,Culvert (includes frame culverts),1938,0,Highway,1.8,MUN,UNKNOWN,NO CURRENT INSPECTION,Open,Culvert,{20E0B15E-DE19-4E13-AB4E-9834BD792D30},,,,
-72.603973319083863,42.374953069552667,2907,H11012,,5TH,02,Hatfield,42.37494444,-72.60397222,WATER BOG HOLE,HWY   CHESTNUT ST,Steel,Culvert (includes frame culverts),1950,0,Highway,0.9,MUN,UNKNOWN,NO CURRENT INSPECTION,Open,Culvert,{18AA6B66-7B71-4CCA-8852-764A501F77A1},,,,
-72.693914107798292,42.514632620806147,2908,C20013,,AR1,01,Conway,42.51462397,-72.69391297,WATER SOUTH RIVER,HWY   REEDS BRG RD,Prestressed concrete,Box Beam or Girders - Single or Spread,2004,0,Highway,22.3,MUN,NO,2017-02-17 00:00:00,Open,Bridge (NBI),{B3E98D75-7428-4899-9610-22DB069CB22E},,,,
-73.130207274594554,42.457426595024266,2909,D01007,,AR2,01,Dalton,42.45741797,-73.130206,WATER E BR HOUSATONIC R,ST  8 HINSDALE RD,Prestressed concrete,Box Beam or Girders - Single or Spread,2009,0,Highway,19.7,DOT,NO,2016-02-01 00:00:00,Open,Bridge (NBI),{AB0FBA70-7D25-4C3D-98C6-A02543C804B1},,,,
-73.213954299922889,42.424910613077891,2910,P10088,,AR3,01,Pittsfield,42.424902,-73.213953,WATER SACKETT BROOK,HWY   ANN DR EXT,Steel,Culvert (includes frame culverts),1976,0,Highway-pedestrian,7.2,MUN,NO,2016-09-20 00:00:00,Open,Bridge (NBI),{073BBD7D-374A-49BA-8D30-21E55091BABA},,,,
-71.183805610898006,41.994182599672875,2911,N23026,HERBERT F. PATRIQUIN SR,3Y2,05,Norton,41.994174,-71.183805,I 495,HWY   N WSHNGTN ST,Steel continuous,Stringer/Multi-beam or Girder,1978,0,Highway-pedestrian,114.6,DOT,NO,2016-12-16 00:00:00,Open,Bridge (NBI),{ECA4C90D-06B6-4B39-99E6-49A81166FC59},,,,
-71.173160773922547,41.991299821896831,2912,N23027,MASON W. JOHNSON,3Y3,05,Norton,41.99129122,-71.17316017,I 495,HWY   NEWCOMB ST,Steel continuous,Stringer/Multi-beam or Girder,1978,0,Highway-pedestrian,74.1,DOT,NO,2017-02-16 00:00:00,Open,Bridge (NBI),{AF739AB7-CCC6-4DA7-A3FA-842F2AF04C2D},,,,
-71.151012570271917,41.974814596529512,2913,N23034,Norton Veterans,3Y4,05,Norton,41.974806,-71.15101197,I 495,HWY   PLAIN ST,Steel continuous,Stringer/Multi-beam or Girder,1980,0,Highway-pedestrian,76.2,DOT,NO,2017-02-14 00:00:00,Open,Bridge (NBI),{DADBA04A-C891-4FE9-821A-DBD23D94B6D0},,,,
-71.353975663912379,41.949569586216015,2914,N16052,,3Y5,05,North Attleboro,41.949561,-71.353975,I 295,HWY   ALLEN AVE,Steel,Stringer/Multi-beam or Girder,1966,0,Highway-pedestrian,88.4,DOT,NO,2015-12-26 00:00:00,Open,Bridge (NBI),{474D87A3-8617-4C85-AF3D-05F3819A6282},,,,
-71.287880633298897,41.781929528022793,2915,R04017,,3Y6,05,Rehoboth,41.78192097,-71.28788,I 195,HWY   BARNEY AVE,Steel,Stringer/Multi-beam or Girder,1959,0,Highway-pedestrian,81.7,DOT,NO,2016-05-17 00:00:00,Open,Bridge (NBI),{713DD684-F839-4A03-84C2-B688DBCC2AEB},,,,
-71.166450640133831,42.592425380389344,2916,W38037,,2HY,04,Wilmington,42.59241667,-71.16645,RR    MBTA/BMRR,I  93 SB,Steel,Stringer/Multi-beam or Girder,1959,0,Highway,21.3,DOT,NO,2016-03-26 00:00:00,Open,Bridge (NBI),{20C05554-2DAB-4EEB-A3D3-C85B0716C7F3},,,,
-71.113495060152403,42.478647582781946,2917,W43039,,2J0,04,Woburn,42.47863889,-71.11349444,RR    BMRR SPUR (ABAND),I  93 NB OFF RMP,Prestressed concrete,Slab,1958,1971,Highway,8.7,DOT,NO,2017-02-22 00:00:00,Open,Bridge (NBI),{13B44750-92FD-4DAD-A20B-0EE7D88CC5CB},,,,
-71.114047837481351,42.478739249756799,2918,W43037,,2J1,04,Woburn,42.47873056,-71.11404722,RR    BMRR SPUR (ABAND),I  93,Prestressed concrete,Slab,1958,1971,Highway,10.8,DOT,NO,2017-02-22 00:00:00,Open,Bridge (NBI),{43280A2F-24A8-4DA8-9355-96CDA38B83A7},,,,
-71.114375616438664,42.478633693941099,2919,W43040,,2J2,04,Woburn,42.478625,-71.114375,RR    BMRR SPUR (ABAND),I  93 SB ON RAMP,Prestressed concrete,Slab,1958,1971,Highway,10.8,DOT,NO,2017-02-22 00:00:00,Open,Bridge (NBI),{ECFA7A7A-C915-4BFC-8565-6858CD20BD82},,,,
-71.114931587604516,42.480002666049316,2920,W43036,,2J3,04,Woburn,42.47999397,-71.11493097,HWY   MONTVALE AVE,I  93,Steel,Stringer/Multi-beam or Girder,1958,1972,Highway,54.9,DOT,NO,2016-09-19 00:00:00,Open,Bridge (NBI),{2B373A87-DADA-4CA4-96BC-1BA8642A7B2E},,,,
-72.075022940295412,42.62547066273136,2921,W39029,,6A5,02,Winchendon,42.62546197,-72.075022,WATER BEAMON BROOK,US202 BALDWNVLL RD,Concrete,Arch - Deck,1945,0,Highway,5.4,DOT,NO,2012-10-15 00:00:00,Open,Short Span Bridge,{80FFFA53-A817-4534-88F0-F7E4743F3851},,,,
-72.010647923222677,42.704482679633713,2922,W39003,,6A6,02,Winchendon,42.70447397,-72.010647,WATER WHITES MILL POND,HWY   MONOMONAC RD,Steel,Culvert (includes frame culverts),1850,0,,4.6,MUN,UNKNOWN,NO CURRENT INSPECTION,Open,Short Span Bridge,{D164FF93-C6ED-4E1C-9B09-D6EB3E4C9D20},,,,
-72.061299940960822,42.712828707001528,2923,W39026,,6A7,02,Winchendon,42.71282,-72.061299,WATER ROBBINS BROOK,HWY   ROBBINS RD,Steel,Culvert (includes frame culverts),1850,0,Highway,4,MUN,UNKNOWN,NO CURRENT INSPECTION,Open,Short Span Bridge,{77312D86-19A0-4269-AECF-1EA97A799CEB},,,,
-72.088167916820154,42.626325689258081,2924,W39031,,6A8,02,Winchendon,42.626317,-72.08816697,WATER BEAMON BROOK,HWY   ELM ST,Concrete,Culvert (includes frame culverts),1922,0,Highway,3,MUN,UNKNOWN,NO CURRENT INSPECTION,Open,Short Span Bridge,{E7F01A2E-9F26-43D2-9693-B37EA5DE0A2C},,,,
-72.135243939662786,42.292148625717672,2925,N07003,,6A9,02,New Braintree,42.29214,-72.135243,WATER MEADOW BROOK,HWY   W BRKFLD RD,Concrete,Culvert (includes frame culverts),1933,0,Highway,4.9,MUN,UNKNOWN,NO CURRENT INSPECTION,Open,Short Span Bridge,{EE0704B2-B755-4892-AF72-4A6466D8458D},,,,
-72.145028723133493,42.342536412289178,2926,N07007,,6AA,02,New Braintree,42.34252778,-72.14502778,WATER WINIMUSSET BROOK,HWY   HARDWICK RD,Concrete,Slab,1900,1938,Highway,7.9,MUN,UNKNOWN,NO CURRENT INSPECTION,Open,Short Span Bridge,{E56FEF58-C6EA-4385-B3F7-1C577CC76D51},,,,
-71.057081560891476,42.339069669717794,2927,B16199,,3H6,06,Boston,42.339061,-71.05708097,COMB  HAUL RD & CSX,HWY   DORCHSTR AVE,Steel continuous,Girder and Floorbeam System,1917,1959,Highway-pedestrian,30.9,DOT,NO,2015-11-09 00:00:00,Open,Bridge (NBI),{6487F3BC-E7E2-4357-B419-693D3A237960},,,,
-71.129014580021916,42.247986650241813,2928,B16110,,3H7,06,Boston,42.247978,-71.12901397,RR    AMTRAK/MBTA,HWY   RESRVATN RD,Prestressed concrete,Box Beam or Girders - Multiple,1898,1981,Highway-pedestrian,65.2,DOT,NO,2015-10-28 00:00:00,Open,Bridge (NBI),{47D47CCF-FA4A-4077-930A-8F39BD3966D9},,,,
-71.125264605739289,42.255675651610154,2929,B16109,,3H8,06,Boston,42.255667,-71.125264,RR    AMTRAK/MBTA,HWY   RIVER ST,Steel,Truss - Thru,1883,1990,Highway-pedestrian,25,DOT,YES,2015-11-24 00:00:00,Open,Bridge (NBI),{D917F5BF-2FE1-4BD8-B79A-9DD3B9F280C4},,,,
-71.092046568970119,42.27448365574044,2930,B16164,,3H9,06,Boston,42.274475,-71.09204597,RR    MBTA,HWY   BABSON ST,Steel continuous,Stringer/Multi-beam or Girder,1901,2002,Highway-pedestrian,43.3,DOT,NO,2016-12-22 00:00:00,Open,Bridge (NBI),{40AAD8E4-427F-42F9-8730-10EFBFBDEDAE},,,,
-71.120013605873922,42.278826656740854,2931,B16107,,3HA,06,Boston,42.278818,-71.120013,RR    AMTRAK/MBTA,HWY   CANTERBRY ST,Prestressed concrete,Box Beam or Girders - Multiple,1985,0,Highway-pedestrian,21.6,DOT,YES,2016-06-28 00:00:00,Posted For Load,Bridge (NBI),{7A2C2CD7-4970-4145-91F7-FFDA1A9EDE7B},,,,
-71.060997591464016,42.367161674899428,2932,B16603,,9PG,06,Boston,42.367153,-71.060997,HWY   ACCESS RD,I  93 RAMP SA-CN,Prestressed concrete continuous,Box Beam or Girders - Single or Spread,2003,0,Highway,74.7,DOT,NO,2015-12-10 00:00:00,Open,Bridge (NBI),{5AE70526-49AB-4EE7-BC29-7A8E053285F5},,,,
-70.699173450336104,41.964995608584289,2933,P13046,,9PJ,05,Plymouth,41.964987,-70.699173,HWY   INDUSTRIAL PK RD,US 44 WB,Prestressed concrete,Stringer/Multi-beam or Girder,2003,0,Highway,31.8,DOT,NO,2016-12-08 00:00:00,Open,Bridge (NBI),{4CD6C8D8-5985-49A8-A575-6B79E17CA065},,,,
-70.696625422175657,41.966297609874829,2934,P13048,,9PK,05,Plymouth,41.966289,-70.69662497,ST  3 PILGRIM HWY,US 44 EB (CON D),Prestressed concrete continuous,Stringer/Multi-beam or Girder,2003,0,Highway,49.9,DOT,NO,2017-01-07 00:00:00,Open,Bridge (NBI),{EE4E76A8-A2A9-4198-BCA4-3E85A95E3A0A},,,,
-71.672230781639442,42.652450708186919,2935,T07025,,9PL,03,Townsend,42.652442,-71.67222997,WATER MILL RACE,HWY   SOUTH ST,Other,Other,1850,0,,0,MUN,UNKNOWN,NO CURRENT INSPECTION,Closed,Short Span Bridge,{70FB7A2A-6BF4-4631-9401-598C6909D79E},,,,
-70.930336669947408,42.535186488321159,2936,P03010,,AF9,04,Peabody,42.53517778,-70.93033611,RR    MBTA/BMRR,ST114 ANDOVER ST,Prestressed concrete,Box Beam or Girders - Multiple,2000,0,Highway-pedestrian,16.9,DOT,NO,2017-03-08 00:00:00,Open,Bridge (NBI),{357944C3-3324-48B9-95B2-CB2EA6A3F692},,,,
-71.160542611765493,42.148071630075712,2937,C02008,,AE6,06,Canton,42.148063,-71.160542,RR    AMTRAK/MBTA,HWY   HIGH ST,Steel continuous,Stringer/Multi-beam or Girder,2005,0,Highway,203.1,DOT,NO,2015-10-29 00:00:00,Open,Bridge (NBI),{BAA94CC1-B040-4320-87BB-EFD7F99DD719},,,,
-71.171086621287671,42.248745621687952,2938,D05029,,AGU,06,Dedham,42.24873697,-71.171086,ST135 HIGH & HARRIS STS,HWY   PROVDNCE HWY,Prestressed concrete,Tee Beam,2010,0,Highway-pedestrian,108.2,DOT,NO,2017-03-29 00:00:00,Open,Bridge (NBI),{44FF7F9D-52DE-482C-9D5E-6857A5AD779A},,,,
-71.330259644515806,42.232636612661324,2939,D10001,,AFX,06,Dover,42.23262797,-71.33025897,WATER CHARLES RIVER,HWY   BRIDGE ST,Prestressed concrete,Stringer/Multi-beam or Girder,2000,0,Highway-pedestrian,33.1,MUN,NO,2016-05-19 00:00:00,Open,Bridge (NBI),{94878E84-FF09-4B36-92B8-EB9E42B72AA2},,,,
-71.463050710735899,42.596153705280237,2940,W26004,,252,03,Westford,42.596145,-71.46304997,WATER STONY BROOK,HWY   RIVER ST,Concrete,Arch - Deck,1997,0,Highway,9.7,MUN,NO,2016-02-11 00:00:00,Open,Bridge (NBI),{7AF4E737-325D-49D9-81A7-95F69168E6BA},,,,
-71.436846720054291,42.456866651815218,2941,A02008,,255,03,Acton,42.45685797,-71.436846,WATER FORT POND BROOK,HWY   RIVER ST,Steel,Arch - Deck,1937,0,Highway,15.8,MUN,NO,2015-12-21 00:00:00,Open,Bridge (NBI),{0C86C94F-FD96-441F-B0A7-1E8E76D48063},,,,
-71.433658552571799,42.458022512410849,2942,A02010,,256,03,Acton,42.45801383,-71.43365783,WATER FORT POND BROOK,HWY   PARKER ST,Steel,Arch - Deck,1938,0,Highway,6.2,MUN,YES,2015-10-21 00:00:00,Posted For Load,Bridge (NBI),{15DD6965-481F-4FE9-8240-1A0C6D5889AB},,,,
-73.242010273710548,42.299818588625129,2943,L05026,,50K,01,Lee,42.29981,-73.24200897,WATER BARNES BROOK,US 20 @ STA 28,Steel,Stringer/Multi-beam or Girder,1894,1984,Highway-pedestrian,5.2,DOT,NO,2015-06-11 00:00:00,Open,Short Span Bridge,{5C0EF7B2-13FF-41D8-9AD7-D895F24166C9},,,,
-73.267523287400422,42.396393605446868,2944,L07010,,50L,01,Lenox,42.396385,-73.26752197,WATER YOKUN BROOK,HWY   NEW LENOX RD,Concrete,Culvert (includes frame culverts),1939,0,Highway,4,MUN,NO,2016-12-21 00:00:00,Open,Short Span Bridge,{67FF3146-0A02-40E4-A0D4-105ED0729452},,,,
-73.256585310657343,42.380901603382597,2945,L07011,,50M,01,Lenox,42.380893,-73.256584,WATER YOKUN BROOK,HWY   EAST ST,Concrete,Culvert (includes frame culverts),1991,0,Highway,3.8,MUN,NO,2016-12-20 00:00:00,Open,Short Span Bridge,{6225EDCA-7BF4-4A5C-980C-B92CB713A256},,,,
-73.270862425930915,42.358175265364359,2946,L07022,,50N,01,Lenox,42.35816667,-73.27086111,WATER SAWMILL BROOK,US  7 @ STA 119,Concrete,Culvert (includes frame culverts),1950,0,Highway,3,DOT,NO,2017-01-20 00:00:00,Open,Short Span Bridge,{27AD0DF5-697D-48CE-BC17-E93DBE9F668D},,,,
-73.033527207574281,42.346540604309418,2947,M19001,,50Q,01,Middlefield,42.346532,-73.03352597,WATER FACTORY BROOK,HWY   RESERVOIR RD,Steel,Culvert (includes frame culverts),1968,0,Highway,4.7,MUN,UNKNOWN,NO CURRENT INSPECTION,Open,Short Span Bridge,{0D1A903E-7900-4F45-B1C2-D90D61820E1A},,,,
-73.110957277884012,42.625276627164425,2948,A04014,,53H,01,Adams,42.62526797,-73.110956,WATER ANTHONY BROOK,HWY   RICHMOND LN,Steel,Stringer/Multi-beam or Girder,1926,0,Highway,5.9,MUN,YES,2016-06-27 00:00:00,Open,Short Span Bridge,{707508D8-B8E9-4BAD-A308-169B3B9A7D37},,,,
-73.113056836037686,42.646675324729792,2949,A04022,,53J,01,Adams,42.64666667,-73.11305556,WATER RACEWAY,ST  8 @ STA 34+64,Concrete,Culvert (includes frame culverts),1850,1900,,1.2,MUN,UNKNOWN,NO CURRENT INSPECTION,Open,Culvert,{5C6FE3A4-EA60-4752-8B1F-AA1E5936485B},,,,
-73.124723506035352,42.635008655383153,2950,A04028,,53K,01,Adams,42.635,-73.12472222,WATER NOTCH BROOK,HWY   NOTCH RD,Steel,Culvert (includes frame culverts),1985,0,Highway,2.4,MUN,UNKNOWN,NO CURRENT INSPECTION,Open,Culvert,{075BE4C9-1ACD-4E60-AFF9-B2FEA234F092},,,,
-73.083612361847855,42.329175266827448,2951,B03040,,53M,01,Becket,42.32916667,-73.08361111,WATER W BR WESTFIELD RIV,ST  8,-,-,1850,1900,,0,DOT,UNKNOWN,NO CURRENT INSPECTION,Open,Culvert,{6962243B-63DA-45E6-BCF1-E4230C40C5E4},,,,
-73.144445712120302,42.259453029041659,2952,B03001,,53N,01,Becket,42.25944444,-73.14444444,WATER BR SHALES BROOK,HWY   TYRINGHAM RD,Steel,Culvert (includes frame culverts),1850,1900,,1.5,MUN,UNKNOWN,NO CURRENT INSPECTION,Open,Culvert,{867DA671-2738-483B-8015-0B694140A929},,,,
-72.979445684927597,42.684175336632357,2953,F05008,,57Q,01,Florida,42.68416667,-72.97944444,WATER FIFE BROOK,HWY   RIVER RD,-,-,1850,1900,,0,MUN,UNKNOWN,NO CURRENT INSPECTION,,Culvert,{BFCE5420-F606-4059-BAA9-53DB7B76B351},,,,
-72.975834572434138,42.691953116328726,2954,F05009,,57R,01,Florida,42.69194444,-72.97583333,WATER SMITH BROOK,HWY   RIVER RD,-,-,1850,1900,,0,MUN,UNKNOWN,NO CURRENT INSPECTION,,Culvert,{E097A3BE-23FC-4C5A-B4DE-7937AF70EE3C},,,,
-73.397917318597095,42.216564539502158,2955,G11003,,04G,01,Great Barrington,42.21655597,-73.39791597,WATER SEEKONK BROOK,HWY   DIVISION ST,Prestressed concrete,Box Beam or Girders - Multiple,1996,0,Highway,15.7,MUN,NO,2016-11-28 00:00:00,Open,Bridge (NBI),{3D8E3954-A5CF-4210-A25D-86073A9A47C2},,,,
-72.76032012669539,42.482418639684646,2956,A13035,,5CK,01,Ashfield,42.48241,-72.76031897,WATER CHAPEL BROOK,HWY   WLLMSBRG RD,Steel,Culvert (includes frame culverts),1960,0,Highway,3,MUN,UNKNOWN,NO CURRENT INSPECTION,Open,Short Span Bridge,{71B21FD0-C92A-4ED7-A120-28D1003D1638},,,,
-72.78414613681214,42.509415643710703,2957,A13006,,5CL,01,Ashfield,42.509407,-72.78414497,WATER CREAMERY BROOK,HWY   CREAMERY RD,Concrete,Culvert (includes frame culverts),1980,0,Highway,3.1,MUN,UNKNOWN,NO CURRENT INSPECTION,Open,Short Span Bridge,{1E188B19-DF42-4837-B63C-A15CBFAA7F64},,,,
-72.780566136577903,42.521778619540321,2958,A13016,,5CN,01,Ashfield,42.52176997,-72.78056497,WATER N BR SOUTH RIVER,HWY   EMMETS RD,Steel,Stringer/Multi-beam or Girder,1950,0,Highway,4.9,MUN,UNKNOWN,NO CURRENT INSPECTION,Open,Short Span Bridge,{01BDCB3F-9F35-4957-A8E1-EEAD665385E8},,,,
-72.472213013923849,42.168101562660851,2959,L16009,,4JG,02,Ludlow,42.16809297,-72.47221197,I  90,I  90 RAMPS INT 7,Steel,Stringer/Multi-beam or Girder,1957,1990,Highway,81.1,DOT,NO,2015-04-30 00:00:00,Open,Bridge (NBI),{D7275301-2ADC-4235-940B-B00A5FDAF38D},,,,
-72.481809044371161,42.167005590085957,2960,L16010,,4JH,02,Ludlow,42.166997,-72.481808,ST 21 CENTER ST,I  90 EB,Steel,Stringer/Multi-beam or Girder,1957,1995,Highway,35.1,DOT,NO,2017-02-14 00:00:00,Open,Bridge (NBI),{7E7DCDAE-8B65-4EC9-A15E-65E105A18DCD},,,,
